,current_user_id,Time,Event context,Component,Event name,Description,Origin,IP address
142,9683,"29/09/22, 11:26",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9683' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
143,9667,"29/09/22, 11:26",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9667' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
144,9667,"29/09/22, 11:26",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9667' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
145,9653,"29/09/22, 11:26",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9653' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
146,9653,"29/09/22, 11:26",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9653' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
147,9643,"29/09/22, 11:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9643' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
148,9645,"29/09/22, 11:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9645' viewed the section number '1' of the course with id '186'.,web,190.144.167.253
149,9643,"29/09/22, 11:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9643' viewed the course with id '186'.,web,201.217.216.162
150,9683,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9683' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
151,9628,"29/09/22, 11:25",Page: CLASS PRESENTATIONS,Page,Course module viewed,The user with id '9628' viewed the 'page' activity with course module id '63649'.,web,201.217.216.162
152,9681,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9681' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
153,9628,"29/09/22, 11:25",Lightbox Gallery: Project 1 Example (Dream Job),Lightbox Gallery,Course module viewed,The user with id '9628' viewed the 'lightboxgallery' activity with course module id '63792'.,web,201.217.216.162
154,9628,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
155,9645,"29/09/22, 11:25",Page: CLASS PRESENTATIONS,Page,Course module viewed,The user with id '9645' viewed the 'page' activity with course module id '63649'.,web,201.217.216.162
156,9662,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9662' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
157,9628,"29/09/22, 11:25",Assignment: Activity 2-Photoshop Interface,User tours,Step shown,The user with id '9628' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22086&forceview=1'.,web,201.217.216.162
158,9628,"29/09/22, 11:25",Assignment: Activity 2-Photoshop Interface,User tours,Tour started,The user with id '9628' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22086&forceview=1'.,web,201.217.216.162
159,9628,"29/09/22, 11:25",Assignment: Activity 2-Photoshop Interface,Assignment,The status of the submission has been viewed.,The user with id '9628' has viewed the submission status page for the assignment with course module id '22086'.,web,201.217.216.162
160,9628,"29/09/22, 11:25",Assignment: Activity 2-Photoshop Interface,Assignment,Course module viewed,The user with id '9628' viewed the 'assign' activity with course module id '22086'.,web,201.217.216.162
161,9662,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9662' viewed the course with id '186'.,web,201.217.216.162
162,9681,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9681' viewed the course with id '186'.,web,201.217.216.162
163,9683,"29/09/22, 11:25",Assignment: Activity 2-Photoshop Interface,User tours,Step shown,The user with id '9683' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22086'.,web,201.217.216.162
164,9683,"29/09/22, 11:25",Assignment: Activity 2-Photoshop Interface,User tours,Tour started,The user with id '9683' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22086'.,web,190.144.167.253
165,9683,"29/09/22, 11:25",Assignment: Activity 2-Photoshop Interface,Assignment,The status of the submission has been viewed.,The user with id '9683' has viewed the submission status page for the assignment with course module id '22086'.,web,201.217.216.162
166,9683,"29/09/22, 11:25",Assignment: Activity 2-Photoshop Interface,Assignment,Course module viewed,The user with id '9683' viewed the 'assign' activity with course module id '22086'.,web,201.217.216.162
167,9625,"29/09/22, 11:25",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9625' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
168,9625,"29/09/22, 11:25",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9625' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
169,9683,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9683' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
170,9625,"29/09/22, 11:25",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9625' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
171,9625,"29/09/22, 11:25",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9625' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
172,9645,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9645' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
173,9628,"29/09/22, 11:25",Lightbox Gallery: Project 1 Example (Dream Job),Lightbox Gallery,Course module viewed,The user with id '9628' viewed the 'lightboxgallery' activity with course module id '63792'.,web,201.217.216.162
174,9625,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9625' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
175,9662,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9662' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
176,9683,"29/09/22, 11:25",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9683' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
177,9625,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9625' viewed the course with id '186'.,web,201.217.216.162
178,9683,"29/09/22, 11:25",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9683' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
179,9645,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9645' viewed the course with id '186'.,web,201.217.216.162
180,9683,"29/09/22, 11:25",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9683' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
181,9683,"29/09/22, 11:25",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9683' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
182,9628,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
183,9683,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9683' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
184,9683,"29/09/22, 11:25",Lightbox Gallery: Project 1 Example (Dream Job),Lightbox Gallery,Course module viewed,The user with id '9683' viewed the 'lightboxgallery' activity with course module id '63792'.,web,201.217.216.162
185,9628,"29/09/22, 11:25",Page: CLASS PRESENTATIONS,Page,Course module viewed,The user with id '9628' viewed the 'page' activity with course module id '63649'.,web,201.217.216.162
186,9653,"29/09/22, 11:25",Lightbox Gallery: Photoshop Gallery,Lightbox Gallery,Course module viewed,The user with id '9653' viewed the 'lightboxgallery' activity with course module id '57972'.,web,201.217.216.162
187,9626,"29/09/22, 11:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9626' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
188,9653,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9653' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
189,9657,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
190,9657,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
191,9657,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
192,9683,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9683' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
193,9653,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9653' viewed the course with id '186'.,web,201.217.216.162
194,9683,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9683' viewed the course with id '186'.,web,201.217.216.162
195,9657,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the course with id '186'.,web,201.217.216.162
196,9628,"29/09/22, 11:24",Lightbox Gallery: Project 1 Example (Dream Job),Lightbox Gallery,Course module viewed,The user with id '9628' viewed the 'lightboxgallery' activity with course module id '63792'.,web,201.217.216.162
197,9681,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9681' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
198,9626,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9626' viewed the course with id '186'.,web,201.217.216.162
199,9681,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9681' viewed the course with id '186'.,web,201.217.216.162
200,9679,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9679' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
201,9679,"29/09/22, 11:24",Course: Tecnologías de la Información Cuarto,System,User list viewed,The user with id '9679' viewed the list of users in the course with id '186'.,web,201.217.216.162
